title,rating,price,speed,modules,price_per_gb,color,first_word_latency,cas_latency
ADATA XPG GAMMIX D20 16 GB,None,None,DDR4-4133,2 x 8GB,None,Black / Silver,9.194 ns,19
ADATA XPG GAMMIX D20 8 GB,None,None,DDR4-3200,1 x 8GB,None,Gray / Silver,10 ns,16
ADATA XPG GAMMIX D20 8 GB,None,None,DDR4-3200,1 x 8GB,None,Gray / Silver,10 ns,16
ADATA XPG GAMMIX D20 16 GB,None,None,DDR4-3200,1 x 16GB,None,Gray / Silver,10 ns,16
ADATA XPG GAMMIX D20 16 GB,None,None,DDR4-3200,1 x 16GB,None,Gray / Silver,10 ns,16
ADATA XPG GAMMIX D20 32 GB,None,None,DDR4-3200,1 x 32GB,None,Gray / Silver,10 ns,16
ADATA XPG GAMMIX D20 8 GB,None,None,DDR4-3600,1 x 8GB,None,Gray / Silver,10 ns,18
ADATA XPG GAMMIX D20 16 GB,None,None,DDR4-3600,1 x 16GB,None,Gray / Silver,10 ns,18
ADATA XPG GAMMIX D20 16 GB,None,None,DDR4-3600,1 x 16GB,None,Gray / Silver,10 ns,18
ADATA XPG GAMMIX D20 16 GB,None,None,DDR4-3200,2 x 8GB,None,Gray / Silver,10 ns,16
ADATA XPG GAMMIX D20 16 GB,None,None,DDR4-3200,2 x 8GB,None,Gray / Silver,10 ns,16
ADATA XPG GAMMIX D20 32 GB,None,None,DDR4-3200,2 x 16GB,None,Gray / Silver,10 ns,16
ADATA XPG GAMMIX D20 16 GB,None,None,DDR4-3600,2 x 8GB,None,Gray / Silver,10 ns,18
ADATA XPG GAMMIX D20 32 GB,None,None,DDR4-3600,2 x 16GB,None,Gray / Silver,10 ns,18
ADATA XPG GAMMIX D20 32 GB,None,None,DDR4-3600,2 x 16GB,None,Gray / Silver,10 ns,18
V-Color XSky RGB 32 GB,None,None,DDR5-6000,2 x 16GB,None,White,12 ns,36
V-Color XSky RGB 32 GB,None,None,DDR5-6000,2 x 16GB,None,Gold,12 ns,36
V-Color XSky RGB 32 GB,None,None,DDR5-6000,2 x 16GB,None,Silver,12 ns,36
V-Color XSky RGB 32 GB,None,None,DDR5-6400,2 x 16GB,None,White,10 ns,32
V-Color XSky RGB 32 GB,None,None,DDR5-6400,2 x 16GB,None,Gold,10 ns,32
V-Color XSky RGB 32 GB,None,None,DDR5-6600,2 x 16GB,None,White,9.697 ns,32
V-Color XSky RGB 32 GB,None,None,DDR5-6600,2 x 16GB,None,Black,9.697 ns,32
V-Color XSky RGB 32 GB,None,None,DDR5-6600,2 x 16GB,None,Gold,9.697 ns,32
TEAMGROUP T-Force Xtreem ARGB 16 GB,None,None,DDR4-4533,2 x 8GB,None,Black,7.942 ns,18
TEAMGROUP T-Force Xtreem ARGB 16 GB,None,None,DDR4-5066,2 x 8GB,None,Black,7.896 ns,20
TEAMGROUP T-Force Xtreem ARGB 64 GB,None,None,DDR4-3200,8 x 8GB,None,Black,10 ns,16
TEAMGROUP T-Force Xtreem ARGB 128 GB,None,None,DDR4-3200,8 x 16GB,None,Black,10 ns,16
TEAMGROUP T-Force Xtreem ARGB 64 GB,None,None,DDR4-3600,8 x 8GB,None,Black,10 ns,18
TEAMGROUP T-Force Xtreem ARGB 128 GB,None,None,DDR4-3600,8 x 16GB,None,Black,10 ns,18
Lexar Hades RGB 16 GB,None,None,DDR4-3600,1 x 16GB,None,Black,10 ns,18
Lexar Hades RGB 8 GB,None,None,DDR4-3200,1 x 8GB,None,Black,11.25 ns,18
Lexar Hades RGB 16 GB,None,None,DDR4-3200,2 x 8GB,None,Black,11.25 ns,18
Lexar Hades RGB 32 GB,None,None,DDR4-3200,2 x 16GB,None,Black,11.25 ns,18
Lexar Hades OC 8 GB,None,None,DDR4-3600,1 x 8GB,None,Gray / Black,10 ns,18
Lexar Hades OC 16 GB,None,None,DDR4-3600,2 x 8GB,None,Gray / Black,10 ns,18
Lexar Hades OC 8 GB,None,None,DDR4-3200,1 x 8GB,None,Gray / Black,11.25 ns,18
Lexar Hades OC 16 GB,5.0,None,DDR4-3200,2 x 8GB,None,Gray / Black,11.25 ns,18
Lexar Hades OC 32 GB,None,None,DDR4-3200,2 x 16GB,None,Gray / Black,11.25 ns,18
Lexar Hades OC 8 GB,None,None,DDR4-3600,1 x 8GB,None,Gray / Black,10 ns,18
Lexar Ares RGB 16 GB,None,None,DDR4-4000,2 x 8GB,None,Black,9 ns,18
TEAMGROUP T-Force Vulcan 16 GB,None,None,DDR5-5200,2 x 8GB,None,Red,15.385 ns,40
TEAMGROUP T-Force Vulcan 32 GB,None,None,DDR5-5600,2 x 16GB,None,Red,14.286 ns,40
VisionTek 901512 16 GB,None,None,DDR5-4800,1 x 16GB,None,None,16.667 ns,40
VisionTek OCPC PISTA RGB 16 GB,None,None,DDR5-5600,2 x 8GB,None,Gray,12.857 ns,36
V-Color Prism Pro 32 GB,None,None,DDR4-3600,2 x 16GB,None,Silver,10 ns,18
V-Color Prism Pro 32 GB,None,None,DDR4-3200,2 x 16GB,None,Black,10 ns,16
V-Color Prism Pro 32 GB,None,None,DDR4-3200,2 x 16GB,None,Silver,10 ns,16
V-Color SKYWALKER PLUS 64 GB,None,None,DDR4-3600,2 x 32GB,None,Silver,10 ns,18
TEAMGROUP T-Force Delta RGB 32 GB,None,None,DDR4-3200,1 x 32GB,None,Black,10 ns,16
TEAMGROUP T-Force Delta RGB 8 GB,None,None,DDR4-4000,1 x 8GB,None,Black,10 ns,20
TEAMGROUP T-Force Delta RGB 8 GB,None,None,DDR4-4000,1 x 8GB,None,White,10 ns,20
TEAMGROUP T-Force Delta RGB 16 GB,None,None,DDR4-4000,2 x 8GB,None,Black,10 ns,20
TEAMGROUP T-Force Delta RGB 16 GB,None,None,DDR4-4000,2 x 8GB,None,White,8 ns,16
TEAMGROUP T-Force Delta RGB 16 GB,None,None,DDR4-4000,2 x 8GB,None,White,10 ns,20
TEAMGROUP T-Force Dark Za 64 GB,None,None,DDR4-3200,2 x 32GB,None,Black,10 ns,16
TEAMGROUP T-Force Dark Z 16 GB,None,None,DDR4-2666,2 x 8GB,None,Red,12.003 ns,16
TEAMGROUP T-Force Dark Z 32 GB,None,None,DDR4-2666,2 x 16GB,None,Red,12.003 ns,16
TEAMGROUP T-Force Dark Z 32 GB,None,None,DDR4-2666,2 x 16GB,None,Gray,12.003 ns,16
TEAMGROUP T-Force Dark Z 16 GB,None,None,DDR4-2666,2 x 8GB,None,Gray,12.003 ns,16
TEAMGROUP T-Force Dark Z 64 GB,None,None,DDR4-3000,2 x 32GB,None,Red,10.667 ns,16
TEAMGROUP T-Force Dark Z 64 GB,None,None,DDR4-3200,2 x 32GB,None,Gray,10 ns,16
TEAMGROUP T-Force Dark Z 16 GB,None,None,DDR4-3200,2 x 8GB,None,Red,10 ns,16
TEAMGROUP T-Force Dark Z 32 GB,None,None,DDR4-3200,2 x 16GB,None,Red,10 ns,16
TEAMGROUP T-Force Dark Z 64 GB,None,None,DDR4-3200,2 x 32GB,None,Red,10 ns,16
TEAMGROUP T-Force Dark Z 64 GB,None,None,DDR4-2666,2 x 32GB,None,Gray,13.503 ns,18
TEAMGROUP T-Force Dark Z 64 GB,None,None,DDR4-3600,2 x 32GB,None,Red,10 ns,18
TEAMGROUP Elite 4 GB,None,None,DDR4-2133,1 x 4GB,None,Black,14.065 ns,15
TEAMGROUP Elite 32 GB,None,None,DDR4-2133,4 x 8GB,None,Black,14.065 ns,15
TEAMGROUP Elite 16 GB,None,None,DDR4-2133,4 x 4GB,None,Black,14.065 ns,15
TEAMGROUP Elite 32 GB,None,None,DDR4-2133,2 x 16GB,None,Black,14.065 ns,15
TEAMGROUP Elite 8 GB,None,None,DDR4-2133,2 x 4GB,None,Black,14.065 ns,15
TEAMGROUP Elite 32 GB,None,None,DDR4-2400,1 x 32GB,None,Black,13.333 ns,16
TEAMGROUP Elite 32 GB,None,None,DDR4-2400,4 x 8GB,None,Black,13.333 ns,16
TEAMGROUP Elite 16 GB,None,None,DDR4-2400,4 x 4GB,None,Black,13.333 ns,16
TEAMGROUP Elite 64 GB,None,None,DDR4-2400,2 x 32GB,None,Black,13.333 ns,16
TEAMGROUP Elite 8 GB,None,None,DDR4-2400,2 x 4GB,None,Black,13.333 ns,16
TEAMGROUP Elite 32 GB,None,None,DDR4-2666,1 x 32GB,None,Black,14.254 ns,19
TEAMGROUP Elite 8 GB,None,None,DDR4-2666,1 x 8GB,None,Black,14.254 ns,19
TEAMGROUP Elite 4 GB,None,None,DDR4-2666,1 x 4GB,None,Black,14.254 ns,19
TEAMGROUP Elite 32 GB,None,None,DDR4-2666,4 x 8GB,None,Black,14.254 ns,19
TEAMGROUP Elite 16 GB,None,None,DDR4-2666,4 x 4GB,None,Black,14.254 ns,19
TEAMGROUP Elite 64 GB,None,None,DDR4-2666,2 x 32GB,None,Black,14.254 ns,19
TEAMGROUP Elite 8 GB,None,None,DDR4-2666,2 x 4GB,None,Black,14.254 ns,19
TEAMGROUP Elite 8 GB,None,None,DDR4-3200,1 x 8GB,None,Black,13.75 ns,22
TEAMGROUP Elite 4 GB,None,None,DDR4-3200,1 x 4GB,None,Black,13.75 ns,22
TEAMGROUP Elite 8 GB,None,None,DDR4-3200,2 x 4GB,None,Black,13.75 ns,22
TEAMGROUP T-Force Xtreem ARGB 16 GB,None,None,DDR4-4533,2 x 8GB,None,White,7.942 ns,18
TEAMGROUP T-Force Xtreem 16 GB,None,None,DDR4-5066,2 x 8GB,None,Black / White,7.896 ns,20
TEAMGROUP T-Force Delta TUF Gaming Alliance RGB 8 GB,None,None,DDR4-2400,1 x 8GB,None,Black / Gold,13.333 ns,16
TEAMGROUP T-Force Delta TUF Gaming Alliance RGB 16 GB,None,None,DDR4-2400,1 x 16GB,None,Black / Gold,13.333 ns,16
TEAMGROUP T-Force Delta TUF Gaming Alliance RGB 32 GB,None,None,DDR4-2400,2 x 16GB,None,Black / Gold,13.333 ns,16
TEAMGROUP T-Force Delta TUF Gaming Alliance RGB 32 GB,None,None,DDR4-2666,2 x 16GB,None,Black / Gold,13.503 ns,18
TEAMGROUP T-Force Delta TUF Gaming Alliance RGB 8 GB,None,None,DDR4-2666,1 x 8GB,None,Black / Gold,13.503 ns,18
TEAMGROUP T-Force Delta TUF Gaming Alliance RGB 16 GB,None,None,DDR4-2666,1 x 16GB,None,Black / Gold,13.503 ns,18
TEAMGROUP T-Force Delta TUF Gaming Alliance RGB 16 GB,None,None,DDR4-2933,1 x 16GB,None,Black / Gold,10.91 ns,16
TEAMGROUP T-Force Delta TUF Gaming Alliance RGB 8 GB,None,None,DDR4-3200,1 x 8GB,None,Black / Gold,10 ns,16
TEAMGROUP T-Force Delta TUF Gaming Alliance RGB 16 GB,None,None,DDR4-3200,1 x 16GB,None,Black / Gold,10 ns,16
TEAMGROUP T-Force Delta TUF Gaming Alliance RGB 16 GB,None,None,DDR4-3200,1 x 16GB,None,Black / Gold,10 ns,16
TEAMGROUP T-Force Delta TUF Gaming Alliance RGB 32 GB,None,None,DDR4-3200,1 x 32GB,None,Black / Gold,10 ns,16
TEAMGROUP T-Force Delta TUF Gaming Alliance RGB 64 GB,None,None,DDR4-3600,2 x 32GB,None,Black / Gold,8.889 ns,16
TEAMGROUP T-Force Vulcan TUF Gaming Alliance 32 GB,None,None,DDR4-2400,2 x 16GB,None,Black / Gold,12.5 ns,15
TEAMGROUP T-Force Vulcan TUF Gaming Alliance 32 GB,None,None,DDR4-2666,2 x 16GB,None,Black / Gold,13.503 ns,18
ADATA XPG GAMMIX D45 64 GB,None,None,DDR4-3200,2 x 32GB,None,White,10 ns,16
ADATA XPG GAMMIX D45 16 GB,None,None,DDR4-3600,1 x 16GB,None,White,10 ns,18
ADATA XPG GAMMIX D45 32 GB,None,None,DDR4-3200,1 x 32GB,None,White,10 ns,16
ADATA XPG SPECTRIX D50 8 GB,None,None,DDR4-3600,1 x 8GB,None,Black,10 ns,18
ADATA XPG SPECTRIX D50 16 GB,None,None,DDR4-3600,1 x 16GB,None,Black,10 ns,18
ADATA XPG SPECTRIX D50 8 GB,None,None,DDR4-4133,1 x 8GB,None,Black,8.71 ns,18
ADATA XPG SPECTRIX D50 32 GB,None,Out of stock$189.99,DDR4-3600,2 x 16GB,None,Black,10 ns,18
ADATA XPG SPECTRIX D50 16 GB,None,Out of stock$135.48,DDR4-4133,2 x 8GB,None,Black,9.194 ns,19
V-Color XSky RGB 32 GB,None,None,DDR5-6200,2 x 16GB,None,White,11.613 ns,36
V-Color XSky RGB 32 GB,None,None,DDR5-6200,2 x 16GB,None,Gold,11.613 ns,36
Mushkin Redline Lumina 64 GB,None,None,DDR4-2666,2 x 32GB,None,White,12.003 ns,16
Mushkin Redline Lumina 16 GB,None,None,DDR4-2666,2 x 8GB,None,White,12.003 ns,16
Mushkin Redline Lumina 32 GB,None,None,DDR4-2800,2 x 16GB,None,White,12.143 ns,17
Mushkin Redline Lumina 64 GB,None,None,DDR4-2800,2 x 32GB,None,White,12.143 ns,17
Mushkin Redline Lumina 16 GB,None,None,DDR4-2800,2 x 8GB,None,White,12.143 ns,17
Mushkin Redline Lumina 32 GB,None,None,DDR4-3000,2 x 16GB,None,White,10.667 ns,16
Mushkin Redline Lumina 64 GB,None,None,DDR4-3000,2 x 32GB,None,White,10.667 ns,16
Mushkin Redline Lumina 16 GB,None,None,DDR4-3200,2 x 8GB,None,White,8.75 ns,14
Mushkin Redline Lumina 64 GB,None,None,DDR4-3200,2 x 32GB,None,White,10 ns,16
Mushkin Redline Lumina 16 GB,None,None,DDR4-3200,2 x 8GB,None,White,10 ns,16
Mushkin Redline Lumina 16 GB,None,None,DDR4-4133,2 x 8GB,None,White,9.194 ns,19
Mushkin Redline Lumina 32 GB,None,None,DDR4-2800,2 x 16GB,None,Black,12.143 ns,17
Mushkin Redline Lumina 64 GB,None,None,DDR4-2800,2 x 32GB,None,Black,12.143 ns,17
Mushkin Redline Lumina 16 GB,None,None,DDR4-2800,2 x 8GB,None,Black,12.143 ns,17
Mushkin Redline Lumina 64 GB,None,None,DDR4-3000,2 x 32GB,None,Black,10.667 ns,16
Mushkin Redline Lumina 16 GB,None,None,DDR4-3000,2 x 8GB,None,Black,10.667 ns,16
Mushkin Redline Lumina 16 GB,None,None,DDR4-3200,2 x 8GB,None,Black,8.75 ns,14
Mushkin Redline 32 GB,None,None,DDR4-2400,2 x 16GB,None,White,12.5 ns,15
Mushkin Redline 16 GB,None,None,DDR4-2400,2 x 8GB,None,White,12.5 ns,15
Mushkin Redline 32 GB,None,None,DDR4-2666,2 x 16GB,None,White,12.003 ns,16
Mushkin Redline 64 GB,None,None,DDR4-2666,2 x 32GB,None,White,12.003 ns,16
Mushkin Redline 16 GB,None,None,DDR4-2666,2 x 8GB,None,White,12.003 ns,16
Mushkin Redline 32 GB,None,None,DDR4-2800,2 x 16GB,None,White,12.143 ns,17
Mushkin Redline 64 GB,None,None,DDR4-2800,2 x 32GB,None,White,12.143 ns,17
Mushkin Redline 16 GB,None,None,DDR4-2800,2 x 8GB,None,White,12.143 ns,17
Mushkin Redline 32 GB,None,None,DDR4-3000,2 x 16GB,None,White,10.667 ns,16
Mushkin Redline 64 GB,None,None,DDR4-3000,2 x 32GB,None,White,10.667 ns,16
Mushkin Redline 16 GB,None,None,DDR4-3000,2 x 8GB,None,White,10.667 ns,16
Mushkin Redline 32 GB,None,None,DDR4-3200,2 x 16GB,None,White,8.75 ns,14
Mushkin Redline 16 GB,None,None,DDR4-3200,2 x 8GB,None,White,8.75 ns,14
Mushkin Redline 16 GB,None,None,DDR4-3600,2 x 8GB,None,White,7.778 ns,14
Mushkin Redline 32 GB,None,None,DDR4-3600,2 x 16GB,None,White,8.889 ns,16
Mushkin Redline 64 GB,None,None,DDR4-3600,2 x 32GB,None,White,10 ns,18
Mushkin Redline 16 GB,None,None,DDR4-3600,2 x 8GB,None,White,10 ns,18
Mushkin Redline 32 GB,None,None,DDR4-4133,2 x 16GB,None,White,9.194 ns,19
Mushkin Redline 16 GB,None,None,DDR4-3600,2 x 8GB,None,Black,10 ns,18
Mushkin Redline 64 GB,None,None,DDR4-3600,2 x 32GB,None,Black,10 ns,18
Acer Predator Apollo RGB 16 GB,None,None,DDR4-4133,2 x 8GB,None,Silver / Black,9.194 ns,19
Corsair Vengeance RGB Pro SL 128 GB,None,None,DDR4-3200,8 x 16GB,None,Black,10 ns,16
Corsair Vengeance RGB Pro 16 GB,None,None,DDR4-4000,2 x 8GB,None,Black,8 ns,16
Patriot Viper 4 Blackout 16 GB,None,None,DDR4-4133,2 x 8GB,None,Black,8.71 ns,18
Patriot Viper Elite 32 GB,None,None,DDR4-2666,1 x 32GB,None,Black / Silver,12.003 ns,16
Patriot Viper Venom RGB 32 GB,None,None,DDR4-3000,2 x 16GB,None,Black,10.667 ns,16
Patriot Viper Steel 32 GB,None,None,DDR4-3000,1 x 32GB,None,Gray,10.667 ns,16
Patriot Viper Steel 64 GB,None,None,DDR4-3000,2 x 32GB,None,Gray,10.667 ns,16
Silicon Power XPOWER Zenith Gaming 8 GB,None,None,DDR4-3600,1 x 8GB,None,Black,10 ns,18
Silicon Power XPOWER Zenith Gaming 16 GB,None,None,DDR4-3600,1 x 16GB,None,Black,10 ns,18
Silicon Power XPOWER Zenith Gaming 16 GB,None,None,DDR4-3600,1 x 16GB,None,Black,10 ns,18
Silicon Power XPOWER Zenith Gaming 32 GB,None,None,DDR4-3600,2 x 16GB,None,Black,10 ns,18
Silicon Power XPOWER Zenith Gaming 16 GB,None,None,DDR4-3200,1 x 16GB,None,Black,10 ns,16
Silicon Power XPOWER Zenith Gaming 32 GB,None,None,DDR4-3200,2 x 16GB,None,Black,10 ns,16
Kingston ValueRAM 16 GB,None,$74.98,DDR4-2133,1 x 16GB,$4.686,None,14.065 ns,15
Silicon Power XPOWER Zenith RGB Gaming 8 GB,None,None,DDR5-5200,1 x 8GB,None,Black,14.615 ns,38
Silicon Power XPOWER Zenith RGB Gaming 8 GB,None,None,DDR5-5200,1 x 8GB,None,White,14.615 ns,38
Silicon Power XPOWER Zenith RGB Gaming 8 GB,None,None,DDR5-5600,1 x 8GB,None,Black,14.286 ns,40
Silicon Power XPOWER Zenith RGB Gaming 8 GB,None,None,DDR5-5600,1 x 8GB,None,White,14.286 ns,40
Silicon Power XPOWER Zenith RGB Gaming 16 GB,None,None,DDR5-5200,1 x 16GB,None,Black,14.615 ns,38
Silicon Power XPOWER Zenith RGB Gaming 16 GB,None,None,DDR5-5200,1 x 16GB,None,White,14.615 ns,38
Silicon Power XPOWER Zenith RGB Gaming 16 GB,None,None,DDR5-5600,1 x 16GB,None,Black,14.286 ns,40
Silicon Power XPOWER Zenith RGB Gaming 16 GB,None,None,DDR5-5600,1 x 16GB,None,White,14.286 ns,40
Silicon Power XPOWER Zenith RGB Gaming 16 GB,None,None,DDR5-5600,2 x 8GB,None,Black,14.286 ns,40
Silicon Power XPOWER Zenith RGB Gaming 16 GB,None,None,DDR5-5600,2 x 8GB,None,White,14.286 ns,40
Silicon Power XPOWER Zenith RGB Gaming 32 GB,None,None,DDR5-5200,2 x 16GB,None,White,14.615 ns,38
Silicon Power XPOWER Zenith RGB Gaming 32 GB,None,None,DDR5-5200,1 x 32GB,None,Black,14.615 ns,38
Silicon Power XPOWER Zenith RGB Gaming 32 GB,None,None,DDR5-5200,1 x 32GB,None,White,14.615 ns,38
Silicon Power XPOWER Zenith RGB Gaming 32 GB,None,None,DDR5-5600,1 x 32GB,None,Black,14.286 ns,40
Silicon Power XPOWER Zenith RGB Gaming 32 GB,None,None,DDR5-5600,1 x 32GB,None,White,14.286 ns,40
Silicon Power XPOWER Zenith RGB Gaming 64 GB,None,None,DDR5-5200,2 x 32GB,None,Black,14.615 ns,38
Silicon Power XPOWER Zenith RGB Gaming 64 GB,None,None,DDR5-5200,2 x 32GB,None,White,14.615 ns,38
Silicon Power XPOWER Zenith RGB Gaming 64 GB,None,None,DDR5-5600,2 x 32GB,None,Black,14.286 ns,40
Silicon Power XPOWER Zenith RGB Gaming 64 GB,None,None,DDR5-5600,2 x 32GB,None,White,14.286 ns,40
Silicon Power XPOWER Turbine RGB 16 GB,None,None,DDR4-3200,1 x 16GB,None,Silver / Black,10 ns,16
Silicon Power XPOWER Turbine RGB 16 GB,None,None,DDR4-3600,1 x 16GB,None,Silver / Black,10 ns,18
Silicon Power XPOWER Turbine RGB 16 GB,None,None,DDR4-4133,2 x 8GB,None,Silver / Black,9.194 ns,19
Silicon Power XPOWER Turbine RGB 16 GB,None,None,DDR4-4133,1 x 16GB,None,Silver / Black,9.194 ns,19
Silicon Power XPOWER Turbine RGB 32 GB,None,None,DDR4-3200,2 x 16GB,None,Silver / Black,10 ns,16
Silicon Power XPOWER Turbine RGB 32 GB,None,None,DDR4-4133,2 x 16GB,None,Silver / Black,9.194 ns,19
Silicon Power XPOWER Zenith RGB Gaming 8 GB,None,None,DDR4-3200,1 x 8GB,None,Black,10 ns,16
Silicon Power XPOWER Zenith RGB Gaming 8 GB,None,None,DDR4-3600,1 x 8GB,None,Black,10 ns,18
Silicon Power XPOWER Zenith RGB Gaming 16 GB,None,None,DDR4-3200,1 x 16GB,None,Black,10 ns,16
Silicon Power XPOWER Zenith RGB Gaming 16 GB,None,None,DDR4-3600,1 x 16GB,None,Black,10 ns,18
Silicon Power XPOWER Zenith RGB Gaming 16 GB,None,None,DDR4-3600,1 x 16GB,None,Black,10 ns,18
Silicon Power XPOWER Zenith RGB Gaming 32 GB,None,None,DDR4-3200,2 x 16GB,None,Black,10 ns,16
Silicon Power XPOWER Zenith Gaming 8 GB,None,None,DDR5-5200,1 x 8GB,None,White,14.615 ns,38
Silicon Power XPOWER Zenith Gaming 16 GB,None,None,DDR5-5200,1 x 16GB,None,Black,14.615 ns,38
Silicon Power XPOWER Zenith Gaming 16 GB,None,None,DDR5-5200,1 x 16GB,None,White,14.615 ns,38
Silicon Power XPOWER Zenith Gaming 16 GB,None,None,DDR5-5200,2 x 8GB,None,White,14.615 ns,38
Silicon Power XPOWER Zenith Gaming 32 GB,None,None,DDR5-5200,2 x 16GB,None,Black,14.615 ns,38
Silicon Power XPOWER Zenith Gaming 32 GB,None,None,DDR5-5200,1 x 32GB,None,Black,14.615 ns,38
Silicon Power XPOWER Zenith Gaming 32 GB,None,None,DDR5-5200,1 x 32GB,None,White,14.615 ns,38
Silicon Power XPOWER Zenith Gaming 32 GB,None,None,DDR5-5600,2 x 16GB,None,White,14.286 ns,40
Silicon Power XPOWER Zenith Gaming 64 GB,None,None,DDR5-5200,2 x 32GB,None,Black,14.615 ns,38
Silicon Power XPOWER Zenith Gaming 64 GB,None,None,DDR5-5200,2 x 32GB,None,White,14.615 ns,38
Silicon Power XPOWER Zenith Gaming 64 GB,None,None,DDR5-5600,2 x 32GB,None,Black,14.286 ns,40
Silicon Power XPOWER Zenith Gaming 64 GB,None,None,DDR5-5600,2 x 32GB,None,White,14.286 ns,40
Silicon Power XPOWER AirCool 8 GB,None,None,DDR4-2666,1 x 8GB,None,None,12.003 ns,16
Silicon Power XPOWER AirCool 8 GB,None,None,DDR4-3000,1 x 8GB,None,None,10.667 ns,16
Silicon Power XPOWER AirCool 8 GB,None,None,DDR4-3200,1 x 8GB,None,None,10 ns,16
Silicon Power XPOWER AirCool 8 GB,None,None,DDR4-3600,1 x 8GB,None,None,10 ns,18
Silicon Power XPOWER AirCool 8 GB,None,None,DDR4-4133,1 x 8GB,None,None,9.194 ns,19
Silicon Power XPOWER AirCool 16 GB,None,None,DDR4-2666,1 x 16GB,None,None,12.003 ns,16
Silicon Power XPOWER AirCool 16 GB,None,None,DDR4-2666,2 x 8GB,None,None,12.003 ns,16
Silicon Power XPOWER AirCool 16 GB,None,None,DDR4-3000,1 x 16GB,None,None,10.667 ns,16
Silicon Power XPOWER AirCool 16 GB,None,None,DDR4-3000,2 x 8GB,None,None,10.667 ns,16
Silicon Power XPOWER AirCool 16 GB,None,None,DDR4-3000,1 x 16GB,None,None,10.667 ns,16
Silicon Power XPOWER AirCool 16 GB,None,None,DDR4-3200,1 x 16GB,None,None,10 ns,16
Silicon Power XPOWER AirCool 16 GB,None,None,DDR4-3200,2 x 8GB,None,None,10 ns,16
Silicon Power XPOWER AirCool 16 GB,None,None,DDR4-3600,1 x 16GB,None,None,10 ns,18
Silicon Power XPOWER AirCool 16 GB,None,None,DDR4-3600,2 x 8GB,None,None,10 ns,18
Silicon Power XPOWER AirCool 16 GB,None,None,DDR4-4133,1 x 16GB,None,None,9.194 ns,19
Silicon Power XPOWER AirCool 16 GB,None,None,DDR4-4133,2 x 8GB,None,None,9.194 ns,19
Silicon Power XPOWER AirCool 32 GB,None,None,DDR4-2666,2 x 16GB,None,None,12.003 ns,16
Silicon Power XPOWER AirCool 32 GB,None,None,DDR4-3000,2 x 16GB,None,None,10.667 ns,16
Silicon Power XPOWER AirCool 32 GB,None,None,DDR4-3000,2 x 16GB,None,None,10.667 ns,16
Silicon Power XPOWER AirCool 32 GB,None,None,DDR4-3200,2 x 16GB,None,None,10 ns,16
Silicon Power XPOWER AirCool 32 GB,None,None,DDR4-3600,2 x 16GB,None,None,10 ns,18
Silicon Power XPOWER AirCool 32 GB,None,None,DDR4-4133,2 x 16GB,None,None,9.194 ns,19
Silicon Power XPOWER Turbine 8 GB,None,None,DDR4-2666,1 x 8GB,None,Blue / Black,12.003 ns,16
Silicon Power XPOWER Turbine 8 GB,None,None,DDR4-3000,1 x 8GB,None,Blue / Black,10.667 ns,16
Silicon Power XPOWER Turbine 8 GB,None,None,DDR4-3600,1 x 8GB,None,Blue / Black,10 ns,18
Silicon Power XPOWER Turbine 8 GB,None,None,DDR4-4133,1 x 8GB,None,Blue / Black,9.194 ns,19
Silicon Power XPOWER Turbine 16 GB,None,None,DDR4-2666,1 x 16GB,None,Blue / Black,12.003 ns,16
Silicon Power XPOWER Turbine 16 GB,None,None,DDR4-3000,1 x 16GB,None,Blue / Black,10.667 ns,16
Silicon Power XPOWER Turbine 16 GB,None,None,DDR4-3000,1 x 16GB,None,Blue / Black,10.667 ns,16
Silicon Power XPOWER Turbine 16 GB,None,None,DDR4-3600,1 x 16GB,None,Blue / Black,10 ns,18
Silicon Power XPOWER Turbine 16 GB,None,None,DDR4-4133,1 x 16GB,None,Blue / Black,9.194 ns,19
Silicon Power XPOWER Turbine 32 GB,None,None,DDR4-3000,2 x 16GB,None,Blue / Black,10.667 ns,16
Silicon Power XPOWER Turbine 32 GB,None,None,DDR4-3000,2 x 16GB,None,Blue / Black,10.667 ns,16
Silicon Power XPOWER Turbine 32 GB,None,None,DDR4-4133,2 x 16GB,None,Blue / Black,9.194 ns,19
Silicon Power XPOWER Zenith Gaming 8 GB,None,None,DDR5-5600,1 x 8GB,None,Black,14.286 ns,40
Silicon Power XPOWER Zenith Gaming 8 GB,None,None,DDR5-5600,1 x 8GB,None,White,14.286 ns,40
Silicon Power XPOWER Zenith Gaming 16 GB,None,None,DDR5-5600,1 x 16GB,None,Black,14.286 ns,40
Silicon Power XPOWER Zenith Gaming 16 GB,None,None,DDR5-5600,1 x 16GB,None,White,14.286 ns,40
Silicon Power XPOWER Zenith Gaming 32 GB,None,None,DDR5-5600,1 x 32GB,None,Black,14.286 ns,40
Silicon Power XPOWER Zenith Gaming 32 GB,None,None,DDR5-5600,1 x 32GB,None,White,14.286 ns,40
Silicon Power SP004GBLFU213N01 4 GB,None,None,DDR4-2133,1 x 4GB,None,None,14.065 ns,15
Silicon Power SP004GBLFU213X02 4 GB,None,None,DDR4-2133,1 x 4GB,None,None,14.065 ns,15
Silicon Power SP004GBLFU240N01 4 GB,None,None,DDR4-2400,1 x 4GB,None,None,14.167 ns,17
